index,x,y,z,Date,cluster,Person
NMS644,2.9109118,8.856665,8.26939,2021,4,Narendra Modi
NMS645,2.3086586,9.330256,10.201533,2021,0,Narendra Modi
NMS646,3.5345905,9.409025,9.299089,2021,3,Narendra Modi
NMS647,3.2715528,9.125466,8.008,2021,4,Narendra Modi
NMS648,2.1441808,8.668231,10.534281,2021,2,Narendra Modi
NMS649,3.2043421,9.524926,9.04455,2021,3,Narendra Modi
NMS650,4.0664277,9.1430645,8.359151,2021,3,Narendra Modi
NMS651,2.0416527,9.450195,9.468591,2021,0,Narendra Modi
NMS652,2.9064636,8.6950245,8.876027,2021,4,Narendra Modi
NMS653,3.367629,9.31795,10.64929,2021,4,Narendra Modi
NMS654,2.2103925,8.443897,9.579366,2021,2,Narendra Modi
NMS655,3.945545,9.644208,8.187572,2021,3,Narendra Modi
NMS656,2.0616395,8.728883,10.52443,2021,2,Narendra Modi
NMS657,2.7236967,8.982522,8.926252,2021,4,Narendra Modi
NMS658,3.1427994,8.850154,8.730635,2021,4,Narendra Modi
NMS659,2.0641704,8.694303,10.308482,2021,2,Narendra Modi
NMS660,3.2268622,8.531893,8.442059,2021,4,Narendra Modi
NMS661,2.9626052,9.72493,9.236659,2021,3,Narendra Modi
NMS662,2.3988957,8.538365,8.623538,2021,4,Narendra Modi
NMS663,2.3494759,8.005421,9.6306925,2021,1,Narendra Modi
NMS664,2.8862672,8.82664,8.226115,2021,4,Narendra Modi
NMS665,2.0786583,8.06989,9.906049,2021,1,Narendra Modi
NMS666,1.9095006,8.625535,10.463919,2021,2,Narendra Modi
NMS667,2.637042,8.513178,8.862092,2021,4,Narendra Modi
NMS668,1.8422798,8.630414,10.316826,2021,2,Narendra Modi
NMS669,2.2900507,8.651535,9.932125,2021,2,Narendra Modi
NMS670,3.193449,9.219372,9.340761,2021,4,Narendra Modi
NMS671,2.0058448,8.075386,9.706728,2021,1,Narendra Modi
NMS672,2.340364,8.553652,9.818396,2021,2,Narendra Modi
NMS673,2.4216132,8.314872,10.254036,2021,2,Narendra Modi
NMS674,3.0596807,8.54107,9.236279,2021,4,Narendra Modi
NMS675,2.5822098,8.07629,9.68881,2021,4,Narendra Modi
NMS676,2.9861846,8.775388,8.377004,2021,4,Narendra Modi
NMS677,3.6597047,9.793361,9.102544,2021,3,Narendra Modi
NMS678,2.564103,8.497142,9.209537,2021,4,Narendra Modi
NMS679,2.5032969,8.355325,9.295071,2021,4,Narendra Modi
NMS680,2.8808737,8.415245,9.267075,2021,4,Narendra Modi
NMS681,1.6429741,9.324468,7.702308,2021,0,Narendra Modi
NMS682,2.4036212,7.918303,10.088255,2021,1,Narendra Modi
NMS683,3.885147,10.491724,8.949734,2021,3,Narendra Modi
NMS684,2.282709,8.4070425,9.596813,2021,2,Narendra Modi
NMS685,2.5976276,8.880245,8.855864,2021,4,Narendra Modi
NMS686,2.9825845,8.428229,9.221087,2021,4,Narendra Modi
NMS687,1.5373938,9.504495,7.2835417,2021,0,Narendra Modi
NMS688,1.5528898,9.5242815,7.2276564,2021,0,Narendra Modi
NMS689,2.239829,8.608833,10.322665,2021,2,Narendra Modi
NMS690,3.8207107,10.527326,8.939892,2021,3,Narendra Modi
NMS691,2.9793553,8.405983,9.133125,2021,4,Narendra Modi
NMS692,2.618671,8.725,9.132358,2021,4,Narendra Modi
NMS693,2.6234019,8.647235,9.305009,2021,4,Narendra Modi
NMS694,2.0857186,8.805053,10.581254,2021,2,Narendra Modi
NMS695,2.3782482,8.760676,9.11576,2021,4,Narendra Modi
NMS696,2.0565026,7.796784,9.826062,2021,1,Narendra Modi
NMS697,2.7047822,8.698847,9.553246,2021,4,Narendra Modi
NMS698,3.1587148,9.134939,10.379526,2021,4,Narendra Modi
NMS699,0.84030426,7.75138,9.797822,2021,1,Narendra Modi
NMS700,2.677379,8.187055,9.508364,2021,4,Narendra Modi
NMS701,2.62564,8.2440815,9.459529,2021,4,Narendra Modi
NMS702,2.355905,8.242712,9.212724,2021,2,Narendra Modi
NMS703,2.733507,8.223825,9.277124,2021,4,Narendra Modi
NMS704,2.7194955,8.527004,8.955856,2021,4,Narendra Modi
NMS705,3.3450096,9.564907,8.743588,2021,3,Narendra Modi
NMS706,2.8904052,9.081823,8.889668,2021,4,Narendra Modi
NMS707,2.4725485,8.759827,8.862322,2021,4,Narendra Modi
NMS708,2.5561273,8.645778,9.258206,2021,4,Narendra Modi
NMS709,2.8128383,8.654842,9.082837,2021,4,Narendra Modi
NMS710,3.702942,9.3038435,9.268031,2021,3,Narendra Modi
NMS711,3.720169,9.351056,9.19616,2021,3,Narendra Modi
NMS712,2.5640569,8.802359,9.475582,2021,4,Narendra Modi
NMS713,1.6410365,9.45746,7.4245343,2021,0,Narendra Modi
NMS714,3.0387728,9.498244,8.626589,2021,4,Narendra Modi
NMS715,2.4971805,9.151714,9.710923,2021,4,Narendra Modi
NMS716,3.18825,8.674157,9.010787,2021,4,Narendra Modi
NMS717,3.761997,10.266699,7.46409,2021,3,Narendra Modi
NMS718,2.7052073,8.670506,9.575059,2021,4,Narendra Modi
NMS719,3.1409464,9.305576,10.630985,2021,4,Narendra Modi
NMS720,2.6809115,8.961192,7.2010098,2021,4,Narendra Modi
NMS721,2.7414963,8.328987,9.065585,2021,4,Narendra Modi
NMS722,2.6764994,9.313286,8.996004,2021,4,Narendra Modi
NMS723,2.283358,7.7242117,9.4194765,2021,1,Narendra Modi
NMS724,2.5216696,7.667526,9.552529,2021,1,Narendra Modi
NMS725,3.4071527,9.003468,7.4478235,2021,4,Narendra Modi
NMS726,3.5958982,9.298722,7.5008693,2021,3,Narendra Modi
NMS727,2.7578492,9.620613,9.622952,2021,0,Narendra Modi
NMS728,3.0880492,10.110528,8.9338255,2021,3,Narendra Modi
NMS729,3.6160145,9.581393,9.017939,2021,3,Narendra Modi
NMS730,3.111724,9.168698,8.47559,2021,4,Narendra Modi
NMS731,2.7414389,8.5262985,9.66529,2021,4,Narendra Modi
NMS732,3.4053073,9.766992,8.273136,2021,3,Narendra Modi
NMS733,2.4937737,8.449538,9.362547,2021,4,Narendra Modi
NMS734,2.4916296,8.594834,9.00547,2021,4,Narendra Modi
NMS735,2.6603534,8.783254,8.79803,2021,4,Narendra Modi
NMS736,3.0532422,8.41803,9.243133,2021,4,Narendra Modi
NMS737,3.4649847,9.597694,8.232848,2021,3,Narendra Modi
NMS738,2.6029048,9.198874,9.329417,2021,4,Narendra Modi
NMS739,2.857216,8.601837,9.440647,2021,4,Narendra Modi
NMS740,2.6810308,8.560847,9.172957,2021,4,Narendra Modi
NMS741,2.8512244,9.024806,9.069924,2021,4,Narendra Modi
NMS742,3.671679,10.501313,8.018918,2021,3,Narendra Modi
NMS743,2.774465,9.070239,9.320591,2021,4,Narendra Modi
NMS744,2.4520059,8.418374,9.321149,2021,4,Narendra Modi
NMS745,2.9557817,8.951564,9.022926,2021,4,Narendra Modi
NMS746,2.4947035,9.179355,9.72274,2021,4,Narendra Modi
NMS747,2.8243387,8.537742,8.909224,2021,4,Narendra Modi
NMS748,2.689599,8.585983,9.228031,2021,4,Narendra Modi
NMS749,3.3671966,8.410569,9.588438,2021,4,Narendra Modi
NMS750,2.773047,8.006608,9.392954,2021,4,Narendra Modi
NMS751,2.4412599,7.576129,9.61032,2021,1,Narendra Modi
NMS752,2.8209984,8.430309,9.111068,2021,4,Narendra Modi
NMS753,2.9664524,8.778388,9.054279,2021,4,Narendra Modi
NMS754,2.752288,9.514924,9.505849,2021,4,Narendra Modi
NMS755,2.854299,8.619468,9.11405,2021,4,Narendra Modi
NMS756,2.6734679,8.823723,8.868703,2021,4,Narendra Modi
NMS757,2.8426554,8.520992,8.950141,2021,4,Narendra Modi
NMS758,3.7070763,9.056578,9.078842,2021,4,Narendra Modi
NMS759,2.7815335,9.076711,7.065332,2021,4,Narendra Modi
NMS760,3.198085,9.333757,9.2576065,2021,4,Narendra Modi
NMS761,3.0780404,8.556176,9.396116,2021,4,Narendra Modi
NMS762,3.7876978,9.553583,8.046978,2021,3,Narendra Modi
NMS763,3.011581,9.0138645,8.932174,2021,4,Narendra Modi
NMS764,2.996257,8.608907,8.79129,2021,4,Narendra Modi
NMS765,2.909062,8.541085,8.287114,2021,4,Narendra Modi
NMS766,2.9934125,8.818444,8.961063,2021,4,Narendra Modi
NMS767,2.3740437,9.547324,9.346011,2021,0,Narendra Modi
NMS768,2.734425,9.39566,8.543404,2021,4,Narendra Modi
NMS769,2.2705715,8.343126,10.1711645,2021,2,Narendra Modi
NMS770,2.4334986,9.147262,9.694363,2021,4,Narendra Modi
NMS771,3.0756762,8.87886,9.472765,2021,4,Narendra Modi
NMS772,3.0154595,9.311466,9.091574,2021,4,Narendra Modi
NMS773,2.9663649,8.65331,9.062083,2021,4,Narendra Modi
NMS774,3.0655994,8.2714405,9.80262,2021,4,Narendra Modi
NMS775,2.4988897,8.721154,9.124003,2021,4,Narendra Modi
NMS776,2.5006158,9.253574,9.720699,2021,4,Narendra Modi
NMS777,2.5423853,8.887575,9.2039585,2021,4,Narendra Modi
NMS778,2.5374002,8.077133,9.683295,2021,1,Narendra Modi
NMS779,2.4377756,7.9513335,9.472537,2021,1,Narendra Modi
NMS780,3.6372085,9.973389,8.106027,2021,3,Narendra Modi
NMS781,3.3640375,9.599506,8.412072,2021,3,Narendra Modi
NMS782,3.2013955,9.010525,8.8027,2021,4,Narendra Modi
NMS783,3.1834567,8.611065,9.308378,2021,4,Narendra Modi
NMS784,2.7980032,9.31892,9.072411,2021,4,Narendra Modi
NMS785,3.1746001,8.901728,9.034248,2021,4,Narendra Modi
NMS786,2.6540174,9.203046,9.0858755,2021,4,Narendra Modi
NMS787,2.8510988,9.355816,9.058446,2021,4,Narendra Modi
NMS788,2.1755977,7.954962,9.788939,2021,1,Narendra Modi
NMS789,2.1518247,7.752598,9.443362,2021,1,Narendra Modi
NMS790,3.2675192,9.563496,8.387217,2021,3,Narendra Modi
NMS791,3.3741362,8.918424,9.82196,2021,4,Narendra Modi
NMS792,3.6966324,10.170718,8.244529,2021,3,Narendra Modi
NMS793,2.9998207,8.66667,9.210681,2021,4,Narendra Modi
NMS794,2.2571254,8.579692,9.464716,2021,2,Narendra Modi
NMS795,2.8447478,8.938536,9.104651,2021,4,Narendra Modi
NMS796,2.7472694,8.047373,9.204175,2021,4,Narendra Modi
NMS797,3.002979,8.4506035,9.685128,2021,4,Narendra Modi
NMS798,2.7097561,8.594863,9.379956,2021,4,Narendra Modi
NMS799,3.2759757,8.598279,9.41,2021,4,Narendra Modi
NMS800,2.6599736,8.612135,9.387385,2021,4,Narendra Modi
NMS801,2.9921274,8.348036,9.253152,2021,4,Narendra Modi
NMS802,2.1887152,8.511806,10.383218,2021,2,Narendra Modi
NMS803,2.7059033,9.614441,9.481497,2021,0,Narendra Modi
NMS804,2.7922666,8.606828,9.092742,2021,4,Narendra Modi
NMS805,3.024867,8.936555,9.300819,2021,4,Narendra Modi
NMS806,3.1162114,8.869084,9.602902,2021,4,Narendra Modi
NMS807,3.1772687,8.727457,9.25752,2021,4,Narendra Modi
NMS808,2.9863112,8.988018,9.03041,2021,4,Narendra Modi
NMS809,2.9825149,8.843796,9.252306,2021,4,Narendra Modi
NMS810,3.3335457,8.673981,9.2613125,2021,4,Narendra Modi
NMS811,3.4472117,8.833228,9.979859,2021,4,Narendra Modi
NMS812,2.8031611,8.667066,9.536748,2022,4,Narendra Modi
NMS813,2.608011,8.827555,9.236357,2022,4,Narendra Modi
NMS814,3.1355493,8.58689,9.169559,2022,4,Narendra Modi
NMS815,3.4059901,8.549356,9.669988,2022,4,Narendra Modi
NMS816,2.8874297,8.910963,9.049801,2022,4,Narendra Modi
NMS817,3.0300133,9.009362,9.18474,2022,4,Narendra Modi
NMS818,2.8207762,8.724312,8.963936,2022,4,Narendra Modi
NMS819,2.7430513,8.620396,10.171538,2022,4,Narendra Modi
NMS820,2.918929,8.844298,9.4252615,2022,4,Narendra Modi
NMS821,2.070093,9.393908,9.332974,2022,0,Narendra Modi
NMS822,3.9513943,9.7402725,7.9402857,2022,3,Narendra Modi
NMS823,2.7918441,8.898373,9.271622,2022,4,Narendra Modi
NMS824,3.2394826,8.342188,9.8449,2022,4,Narendra Modi
NMS825,2.8899448,8.720849,9.325115,2022,4,Narendra Modi
NMS826,2.6320145,8.803872,9.61333,2022,4,Narendra Modi
NMS827,3.0802546,8.575627,9.063989,2022,4,Narendra Modi
NMS828,2.5327528,8.942234,9.6600275,2022,4,Narendra Modi
NMS829,2.287829,8.820095,10.125412,2022,2,Narendra Modi
NMS830,2.9121952,9.309152,9.175397,2022,4,Narendra Modi
NMS831,3.4003284,9.930556,7.7274013,2022,3,Narendra Modi
NMS832,3.4633899,8.137844,9.714871,2022,4,Narendra Modi
NMS833,2.6350167,8.899644,9.210082,2022,4,Narendra Modi
NMS834,2.6127775,9.312103,9.286643,2022,4,Narendra Modi
NMS835,2.7072809,9.065329,9.378388,2022,4,Narendra Modi
NMS836,3.1637466,8.735615,9.691635,2022,4,Narendra Modi
NMS837,2.791454,8.663736,9.668232,2022,4,Narendra Modi
NMS838,3.091551,8.39443,9.192312,2022,4,Narendra Modi
NMS839,3.305755,8.827362,9.150718,2022,4,Narendra Modi
NMS840,2.926688,8.556476,9.814879,2022,4,Narendra Modi
NMS841,2.1537995,7.9387455,9.512415,2022,1,Narendra Modi
NMS842,2.7695613,8.361118,9.58608,2022,4,Narendra Modi
NMS843,2.3357525,9.327089,8.078486,2022,0,Narendra Modi
NMS844,3.0609398,8.78414,9.115507,2022,4,Narendra Modi
NMS845,3.45929,9.857844,8.329534,2022,3,Narendra Modi
NMS846,3.0874116,8.752846,9.169564,2022,4,Narendra Modi
NMS847,3.485546,9.408288,9.378985,2022,3,Narendra Modi
NMS848,2.871713,8.836396,9.359328,2022,4,Narendra Modi
NMS849,2.6557584,9.026409,9.735933,2022,4,Narendra Modi
NMS850,3.4085498,8.944524,9.529859,2022,4,Narendra Modi
NMS851,2.6554098,8.873883,8.735648,2022,4,Narendra Modi
NMS852,3.0885277,8.768804,9.170084,2022,4,Narendra Modi
NMS853,2.9613187,8.503236,9.518318,2022,4,Narendra Modi
NMS854,3.0038517,8.798984,9.144949,2022,4,Narendra Modi
NMS855,3.0335124,8.867283,9.196575,2022,4,Narendra Modi
NMS856,2.9063756,8.193761,9.437992,2022,4,Narendra Modi
NMS857,2.9960885,8.137262,9.398052,2022,4,Narendra Modi
NMS858,3.0082963,8.897582,9.250195,2022,4,Narendra Modi
NMS859,3.0242622,8.810731,9.358976,2022,4,Narendra Modi
NMS860,2.8075137,8.443039,9.746988,2022,4,Narendra Modi
NMS861,2.8993113,8.672357,9.849475,2022,4,Narendra Modi
NMS862,2.8334563,8.103256,8.962205,2022,4,Narendra Modi
NMS863,2.5490456,7.863166,9.982668,2022,1,Narendra Modi
NMS864,1.6693466,9.453317,7.518295,2022,0,Narendra Modi
NMS865,3.023248,9.117792,9.273452,2022,4,Narendra Modi
NMS866,3.1990976,8.510627,9.398338,2022,4,Narendra Modi
NMS867,3.017241,8.615128,9.898284,2022,4,Narendra Modi
NMS868,3.7146184,9.998021,9.264035,2022,3,Narendra Modi
NMS869,3.876394,10.492315,8.945996,2022,3,Narendra Modi
NMS870,3.38517,8.7230015,9.322541,2022,4,Narendra Modi
NMS871,3.7449186,9.638801,8.641118,2022,3,Narendra Modi
NMS872,3.7238584,9.6349535,8.664595,2022,3,Narendra Modi
NMS873,2.7591019,8.8449,9.458463,2022,4,Narendra Modi
NMS874,3.1666107,8.549726,9.373301,2022,4,Narendra Modi
NMS875,2.7854483,8.069619,9.616948,2022,4,Narendra Modi
NMS876,2.713733,8.5658,9.70197,2022,4,Narendra Modi
NMS877,3.1374464,9.927615,7.56401,2022,3,Narendra Modi
NMS878,2.2847512,7.9106584,9.963937,2022,1,Narendra Modi
NMS879,3.460898,9.35774,10.614364,2022,3,Narendra Modi
NMS880,3.4544914,9.981362,7.8070693,2022,3,Narendra Modi
NMS881,3.735413,10.137032,7.966553,2022,3,Narendra Modi
NMS882,3.1607714,8.759942,9.539845,2022,4,Narendra Modi
NMS883,3.6218371,9.15823,9.509912,2022,4,Narendra Modi
NMS884,3.1106997,9.485133,9.313493,2022,4,Narendra Modi
NMS885,1.9751915,8.760234,10.357366,2022,2,Narendra Modi
NMS886,2.4783792,9.349297,10.416116,2022,0,Narendra Modi
NMS887,2.7722497,8.571592,9.374527,2022,4,Narendra Modi
NMS888,3.0214124,8.665765,9.573112,2022,4,Narendra Modi
NMS889,3.2385497,8.695813,9.4086,2022,4,Narendra Modi
NMS890,3.044434,9.021516,9.156126,2022,4,Narendra Modi
NMS891,3.6992338,9.534641,9.122179,2022,3,Narendra Modi
NMS892,3.4707232,9.381409,9.348954,2022,3,Narendra Modi
NMS893,3.2281294,8.825356,9.4075575,2022,4,Narendra Modi
NMS894,3.338217,8.998387,9.607062,2022,4,Narendra Modi
NMS895,2.6390598,7.886234,9.903285,2022,1,Narendra Modi
NMS896,3.8072171,10.478063,7.9981666,2022,3,Narendra Modi
NMS897,2.7714412,8.998188,9.612373,2022,4,Narendra Modi
NMS898,1.7124057,9.448255,7.507059,2022,0,Narendra Modi
NMS899,2.8748503,8.769989,9.245097,2022,4,Narendra Modi
NMS900,2.6253135,9.018577,10.011996,2022,4,Narendra Modi
NMS901,2.0047414,8.760065,10.542999,2022,2,Narendra Modi
NMS902,3.5445,9.648357,9.3782425,2022,3,Narendra Modi
NMS903,3.3656523,8.54493,9.082134,2022,4,Narendra Modi
NMS904,2.4947526,8.872669,9.760607,2022,4,Narendra Modi
NMS905,2.8549166,8.96771,9.454656,2022,4,Narendra Modi
NMS906,3.4360318,8.654187,9.428384,2022,4,Narendra Modi
NMS907,2.8230157,8.588908,9.991648,2022,4,Narendra Modi
NMS908,3.2147202,8.998478,9.43173,2022,4,Narendra Modi
NMS909,2.1296513,9.399035,9.471195,2022,0,Narendra Modi
NMS910,3.607832,10.194208,8.001532,2022,3,Narendra Modi
NMS911,3.1807215,8.51836,9.663222,2022,4,Narendra Modi
NMS912,3.4918191,10.321027,7.918222,2022,3,Narendra Modi
NMS913,2.8071163,9.323059,9.168398,2022,4,Narendra Modi
NMS914,3.3047307,9.30534,9.718969,2022,4,Narendra Modi
NMS915,3.2010617,9.897889,8.839684,2022,3,Narendra Modi
NMS916,3.2948618,8.615924,9.270131,2022,4,Narendra Modi
NMS917,2.7089865,9.069301,9.66713,2022,4,Narendra Modi
NMS918,3.1361263,8.616618,9.594517,2022,4,Narendra Modi
NMS919,3.430107,9.796791,7.9468517,2022,3,Narendra Modi
NMS920,2.7022989,8.4146805,9.269768,2022,4,Narendra Modi
NMS921,2.8580391,9.316772,9.791736,2022,4,Narendra Modi
NMS922,1.5615426,9.502819,7.2870345,2022,0,Narendra Modi
NMS923,1.5959238,9.494908,7.289601,2022,0,Narendra Modi
NMS924,3.2352154,8.981391,9.483733,2022,4,Narendra Modi
NMS925,3.7011592,10.230371,9.26892,2022,3,Narendra Modi
NMS926,3.207803,9.256731,9.12163,2022,4,Narendra Modi
NMS927,3.3399365,9.591091,8.969818,2022,3,Narendra Modi
NMS928,2.7795184,8.813857,9.632932,2022,4,Narendra Modi
NMS929,3.0729294,9.56585,9.055037,2022,3,Narendra Modi
NMS930,3.4271052,9.251746,9.546769,2022,4,Narendra Modi
NMS931,3.239001,8.931432,9.526253,2022,4,Narendra Modi
NMS932,3.0065327,8.630245,9.619955,2022,4,Narendra Modi
NMS933,2.6927552,8.3611765,9.98216,2022,4,Narendra Modi
NMS934,2.5522757,8.706519,9.857015,2022,4,Narendra Modi
NMS935,3.309742,9.024203,9.593453,2022,4,Narendra Modi
NMS936,3.3032486,9.298566,9.094724,2022,4,Narendra Modi
NMS937,3.395888,8.597527,9.386195,2022,4,Narendra Modi
NMS938,2.8838506,8.950403,9.494355,2022,4,Narendra Modi
NMS939,2.941154,8.325999,9.627197,2022,4,Narendra Modi
NMS940,3.0013444,8.942819,9.35893,2022,4,Narendra Modi
NMS941,3.195234,8.939929,9.410814,2022,4,Narendra Modi
NMS942,2.5224612,8.861648,10.064804,2022,4,Narendra Modi
NMS943,2.951745,8.941399,9.303038,2022,4,Narendra Modi
NMS944,2.5781438,8.1712885,9.835007,2022,4,Narendra Modi
NMS945,2.541404,9.217989,10.21046,2022,4,Narendra Modi
NMS946,2.8847907,8.886263,9.87584,2022,4,Narendra Modi
NMS947,2.9098716,8.801042,9.795413,2022,4,Narendra Modi
NMS948,2.95518,8.9282055,9.618114,2022,4,Narendra Modi
NMS949,3.3802958,8.96301,9.733153,2022,4,Narendra Modi
NMS950,1.7071,9.395401,7.5544853,2022,0,Narendra Modi
NMS951,2.889915,8.760091,9.561778,2022,4,Narendra Modi
NMS952,2.8973105,9.191396,9.48293,2022,4,Narendra Modi
NMS953,2.779369,8.725247,9.389567,2022,4,Narendra Modi
NMS954,2.979684,8.968969,9.954982,2022,4,Narendra Modi
NMS955,2.7653637,8.815672,9.853629,2022,4,Narendra Modi
NMS956,3.120401,9.507797,8.078326,2022,3,Narendra Modi
NMS957,3.428849,9.737542,8.537559,2022,3,Narendra Modi
NMS958,3.0622592,8.949542,9.527634,2022,4,Narendra Modi
NMS959,2.9813728,9.308815,9.333516,2022,4,Narendra Modi
NMS960,3.1186657,9.583238,9.227108,2022,3,Narendra Modi
NMS961,3.1462343,8.995282,9.364986,2022,4,Narendra Modi
NMS962,3.2111535,9.3349085,9.380216,2022,4,Narendra Modi
NMS963,2.9489255,8.612696,9.5276165,2022,4,Narendra Modi
NMS964,2.7528627,8.947547,9.739021,2022,4,Narendra Modi
NMS965,2.8394027,9.052129,9.709493,2022,4,Narendra Modi
NMS966,3.1274273,9.186402,10.491746,2022,4,Narendra Modi
NMS967,2.8735082,9.136767,9.547369,2022,4,Narendra Modi
NMS968,3.481402,8.879784,9.533929,2022,4,Narendra Modi
NMS969,2.846089,8.990865,9.539221,2022,4,Narendra Modi
NMS970,2.807277,9.074093,8.798978,2022,4,Narendra Modi
NMS971,3.3338184,9.571388,8.768073,2022,3,Narendra Modi
NMS972,2.8992486,9.027224,9.641154,2022,4,Narendra Modi
NMS973,2.9114559,9.111782,9.6705885,2022,4,Narendra Modi
NMS974,1.5544797,9.537725,7.244319,2022,0,Narendra Modi
NMS975,2.8735323,8.842193,9.8853855,2022,4,Narendra Modi
NMS976,1.6610938,9.403399,7.6226163,2022,0,Narendra Modi
NMS977,3.1752303,9.040859,9.539508,2022,4,Narendra Modi
NMS978,2.8838391,9.060416,9.906083,2022,4,Narendra Modi
NMS979,2.7874517,9.278777,9.297448,2022,4,Narendra Modi
NMS980,2.867796,9.264068,9.104994,2022,4,Narendra Modi
NMS981,2.7943327,9.2879715,9.64438,2022,4,Narendra Modi
NMS982,2.8746388,8.624211,9.733898,2022,4,Narendra Modi
NMS983,3.5668519,9.206956,7.814705,2022,4,Narendra Modi
NMS984,2.2265913,7.4932394,10.141523,2022,1,Narendra Modi
NMS985,2.10798,7.637881,9.570315,2022,1,Narendra Modi
NMS986,3.1969707,8.908679,9.619701,2022,4,Narendra Modi
NMS987,2.983977,8.976283,9.367474,2022,4,Narendra Modi
NMS988,1.6253254,9.482715,7.2975783,2022,0,Narendra Modi
NMS989,2.8726203,9.30151,9.817522,2022,4,Narendra Modi
NMS990,3.1525245,8.999165,9.48415,2022,4,Narendra Modi
NMS991,3.3791537,9.254504,9.101668,2022,4,Narendra Modi
NMS992,2.8804834,8.998094,9.677628,2022,4,Narendra Modi
NMS993,2.993416,8.940327,9.697641,2022,4,Narendra Modi
NMS994,2.8494282,8.990623,9.613628,2022,4,Narendra Modi
NMS995,2.9946048,8.90362,9.928956,2022,4,Narendra Modi
NMS996,3.2594795,8.976762,9.626705,2022,4,Narendra Modi
NMS997,3.8831766,10.392159,8.921925,2022,3,Narendra Modi
NMS998,2.1745324,10.107785,8.833778,2022,0,Narendra Modi
NMS999,2.8000026,9.234621,9.834491,2022,4,Narendra Modi
NMS1000,3.073352,9.524304,9.5687275,2022,3,Narendra Modi
NMS1001,3.1011505,9.213634,10.600757,2022,4,Narendra Modi
NMS1002,4.059723,9.327377,8.260914,2022,3,Narendra Modi
NMS1003,3.6066651,10.313233,7.4966435,2022,3,Narendra Modi
NMS1004,3.0507188,8.842009,9.844338,2022,4,Narendra Modi
NMS1005,2.7394114,8.982061,10.015238,2022,4,Narendra Modi
NMS1006,3.1732254,9.040354,9.633211,2022,4,Narendra Modi
NMS1007,2.9371817,9.259553,7.695282,2022,4,Narendra Modi
NMS1008,3.454667,9.434633,9.209602,2022,3,Narendra Modi
NMS1009,3.3997178,9.881677,9.170253,2022,3,Narendra Modi
NMS1010,3.134972,9.308852,9.404475,2022,4,Narendra Modi
NMS1011,2.9307253,9.176879,9.821536,2022,4,Narendra Modi
NMS1012,3.1708612,9.09888,9.487455,2022,4,Narendra Modi
NMS1013,2.410692,9.09011,9.922845,2022,4,Narendra Modi
NMS1014,3.5539758,10.106728,9.324423,2022,3,Narendra Modi
NMS1015,2.744329,8.604407,9.858511,2022,4,Narendra Modi
NMS1016,3.0908334,9.06873,9.309824,2022,4,Narendra Modi
NMS1017,3.2857177,9.435505,9.457597,2022,3,Narendra Modi
NMS1018,1.6844308,9.540425,7.4803715,2022,0,Narendra Modi
NMS1019,2.898361,9.123528,9.502601,2022,4,Narendra Modi
NMS1020,3.0351522,9.275729,9.660012,2022,4,Narendra Modi
NMS1021,2.5502386,9.259752,9.986241,2022,4,Narendra Modi
NMS1022,2.4899406,9.125159,9.674881,2022,4,Narendra Modi
NMS1023,3.3817158,9.485578,9.299621,2022,3,Narendra Modi
NMS1024,3.354678,9.066854,9.599845,2022,4,Narendra Modi
NMS1025,3.0898716,8.746817,9.814168,2022,4,Narendra Modi
NMS1026,1.9281694,9.2981205,7.677758,2022,0,Narendra Modi
NMS1027,2.7865036,9.040533,9.875857,2022,4,Narendra Modi
NMS1028,3.0288239,8.847703,10.128954,2022,4,Narendra Modi
NMS1029,3.2638018,9.366305,9.368767,2022,4,Narendra Modi
NMS1030,1.8430448,7.1305413,10.468198,2022,1,Narendra Modi
NMS1031,3.1718757,9.281124,9.732041,2022,4,Narendra Modi
NMS1032,2.6447585,8.615362,9.983184,2022,4,Narendra Modi
NMS1033,3.176788,9.128362,9.824303,2022,4,Narendra Modi
NMS1034,2.1880164,9.012934,10.172012,2022,2,Narendra Modi
NMS1035,3.168364,9.339735,9.910156,2022,4,Narendra Modi
NMS1036,2.7512474,9.060875,9.875697,2022,4,Narendra Modi
NMS1037,3.0786064,9.194371,10.525716,2022,4,Narendra Modi
NMS1038,3.3835886,9.911433,9.087031,2022,3,Narendra Modi
NMS1039,2.9256918,9.368248,9.672748,2022,4,Narendra Modi
NMS1040,3.334506,9.441288,9.790803,2022,3,Narendra Modi
NMS1041,3.2285814,9.183063,9.664289,2022,4,Narendra Modi
NMS1042,3.3243866,9.20777,9.686655,2022,4,Narendra Modi
NMS1043,3.2961843,8.906915,9.705681,2022,4,Narendra Modi
NMS1044,3.0968347,8.903448,10.100479,2022,4,Narendra Modi
NMS1045,2.7093604,9.443732,9.82569,2022,4,Narendra Modi
NMS1046,3.2906718,9.125768,9.770347,2022,4,Narendra Modi
NMS1047,2.6031024,9.29581,8.808827,2022,4,Narendra Modi
NMS1048,1.7505138,7.0023947,9.761975,2022,1,Narendra Modi
NMS1049,3.0666182,9.207719,9.86195,2022,4,Narendra Modi
NMS1050,3.1010723,9.472845,9.500597,2022,4,Narendra Modi
NMS1051,3.3915386,9.540561,9.761723,2022,3,Narendra Modi
NMS1052,3.090443,8.979417,9.863378,2022,4,Narendra Modi
NMS1053,3.1963313,9.146742,9.757387,2022,4,Narendra Modi
